number;id;xscales;yscales
560;557abf1232d4a08c3bf95c2904803fb8;0.03775661697834635,0.05239201087898804,0.0759846790706397,0.10463503926975555,0.13405611479028792,0.16034976121556951,0.18045127783013112,0.1922804368496335;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
561;fb48f1013faaeab21bdb0d81b4171227;0.9838313384713356,0.9838313384713356,0.9838313384713356,0.9838313384713356,0.9838313384713356,0.9838313384713356,0.9838313384713356,0.9838313384713356;0.5751202340957032,0.5185451913124433,0.4287406170464922,0.32193956380465927,0.2147577087045681,0.12103625592498446,0.05066372408772912,0.009757441487662484
562;0fb7e0c3e03530d9271fcc7b37db95f9;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6140245437589273,0.6001135272350105,0.576964119551188,0.54758011145021,0.5158484171769678,0.4860520418728933,0.46229307775990947,0.447893221538928
563;30129e1f0f65daa3845a48a5d295be87;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.38597545624107266,0.39988647276498945,0.4230358804488119,0.4524198885497898,0.484151582823032,0.5139479581271067,0.5377069222400905,0.5521067784610719
564;979567c6f86a273b86afa50553b9254b;0.0029889788151016253,0.015159969817027052,0.03482845889816276,0.05879424362683876,0.08349750404120122,0.10565482205820799,0.12264528521890714,0.13266448370116604;0.24018516555355282,0.24018516555355282,0.24018516555355282,0.24018516555355282,0.24018516555355282,0.24018516555355282,0.24018516555355282,0.24018516555355282
565;971f05ced103ee3a0caa79018bb56c91;0.9759979935899102,0.9759979935899102,0.9759979935899102,0.9759979935899102,0.9759979935899102,0.9759979935899102,0.9759979935899102,0.9759979935899102;0.03443299738097891,0.1646627433337865,0.34631456497555596,0.5300192536774574,0.6866178947294983,0.8053888837568319,0.885338274331848,0.9286310197116379
566;47ebcf6bbf658072f5add0072a889dc3;0.987863281506265,0.987863281506265,0.987863281506265,0.987863281506265,0.987863281506265,0.987863281506265,0.987863281506265,0.987863281506265;0.07525897638802943,0.3111627001031424,0.5504581413128898,0.725833241181183,0.8410417557891147,0.9134052674889398,0.9563623947077992,0.9779625237031945
567;ec9ceecce3b407cd3ef04da9c8cd2a8c;0.28914161084281015,0.28914161084281015,0.28914161084281015,0.28914161084281015,0.28914161084281015,0.28914161084281015,0.28914161084281015,0.28914161084281015;0.2054320340061896,0.1898987454202927,0.16356444764106828,0.12923485540261925,0.09097809609906393,0.05388095637253872,0.023448577585375333,0.004622636350305235
568;ba1fd785435dae71c9f1679dc6f20691;0.009082870664939877,0.045966973088320665,0.10523170768758115,0.17688208178097178,0.2500979849168877,0.31522300814987386,0.36481625500083875,0.39392189603058686;0.4904940720797318,0.4904940720797318,0.4904940720797318,0.4904940720797318,0.4904940720797318,0.4904940720797318,0.4904940720797318,0.4904940720797318
569;353c8f0665db0c9b9ecaef41e1a90ccf;0.02519529083937819,0.12023327166344157,0.2521312495279796,0.3847366519564471,0.4971591950351352,0.5820495159369766,0.6390110576519643,0.6697951397642865;0.776742426847299,0.776742426847299,0.776742426847299,0.776742426847299,0.776742426847299,0.776742426847299,0.776742426847299,0.776742426847299
570;196a3034d42558691d0bcf436125c7d9;0.48341669090833544,0.453770509126811,0.4013599550036985,0.3286484122029376,0.24112811670358675,0.14890193990502257,0.06715253675076228,0.013542416913587797;0.8381130391117558,0.8381130391117558,0.8381130391117558,0.8381130391117558,0.8381130391117558,0.8381130391117558,0.8381130391117558,0.8381130391117558
571;453cefaf30cb760654dd08170416c221;0.8866499747517249,0.8866499747517249,0.8866499747517249,0.8866499747517249,0.8866499747517249,0.8866499747517249,0.8866499747517249,0.8866499747517249;0.026352661829744942,0.12744994989946049,0.27235534552770707,0.42371108695447696,0.556737088499365,0.6601903764242891,0.7311138174911114,0.7699602675986088
572;1add74da33df971b813042f0c74ea5a8;0.5320920984639392,0.47162133168901216,0.38614458664976353,0.2983360367879407,0.2223747389035287,0.16406814205175568,0.12447713289023682,0.10292225990589161;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
573;09ee3af5ef3f63f0061092950b7e1b9a;0.46790790153606066,0.5283786683109877,0.6138554133502364,0.7016639632120593,0.7776252610964713,0.8359318579482442,0.8755228671097632,0.8970777400941083;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
574;cb8cc75601c8e3caa8be6af67f565cc2;0.015807025150890008,0.077114407746258,0.1668758214300437,0.2630912590813673,0.34980840365755916,0.4186893039984153,0.46666046739028694,0.49319874685050064;0.4899961857207252,0.4899961857207252,0.4899961857207252,0.4899961857207252,0.4899961857207252,0.4899961857207252,0.4899961857207252,0.4899961857207252
575;ed81566b63467f288a74d6a0555bc085;0.4970995009412375,0.4746898200678059,0.4331147574057835,0.37089070630471044,0.28799502766829843,0.1894914249759301,0.09072493639883063,0.01906684448291469;0.5848120938118112,0.5848120938118112,0.5848120938118112,0.5848120938118112,0.5848120938118112,0.5848120938118112,0.5848120938118112,0.5848120938118112
576;2a9a4d307f228fae44431bef44ecdff1;0.2852435212629767,0.26666134309658374,0.23417775105092298,0.1898724843248498,0.13768311850673254,0.08398958126082355,0.037474538207285094,0.007504930620432847;0.3805547230471621,0.3805547230471621,0.3805547230471621,0.3805547230471621,0.3805547230471621,0.3805547230471621,0.3805547230471621,0.3805547230471621
577;e17432759a29c0925cec7e26bd36ad6b;0.6985577310514636,0.6827242663397306,0.6566207119419872,0.6239204914976125,0.589140958990001,0.5569755690785697,0.5316626133587364,0.5164631927694172;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
578;2e9abcc4912a323dd615b3f45fff746e;0.3014422689485363,0.31727573366026934,0.34337928805801254,0.3760795085023873,0.4108590410099989,0.4430244309214301,0.4683373866412634,0.4835368072305827;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
579;0525aede053a05615864241f0c82a7dc;0.8693439195579669,0.8693439195579669,0.8693439195579669,0.8693439195579669,0.8693439195579669,0.8693439195579669,0.8693439195579669,0.8693439195579669;0.459151542502278,0.4338100824580791,0.38818986379294396,0.3231036607319442,0.24185847208062022,0.15260810834229555,0.07017977860758973,0.014338142178901716
580;a3b8a928c5fd7f8d377150d0dadf8d40;0.869485823606543,0.869485823606543,0.869485823606543,0.869485823606543,0.869485823606543,0.869485823606543,0.869485823606543,0.869485823606543;0.7682582302049815,0.7325387932640661,0.666550343548529,0.5684599443126336,0.43901973888656964,0.28701650908913506,0.1365439928501661,0.028564395346723226
581;ad5d6ac9379aa8a88b406f428799a6d2;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4962898670087504,0.46950264646037604,0.4303137903132154,0.3883478614775213,0.35056078396518486,0.320570168346856,0.2996963098761581,0.28815309183038573
582;380d0d1520293fe10566f60db4931c0b;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5037101329912496,0.5304973535396239,0.5696862096867845,0.6116521385224786,0.649439216034815,0.679429831653144,0.7003036901238417,0.7118469081696142
583;b152c9550e041a892cb725d27272515e;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.26788327540180745,0.25926828242357686,0.2456877028520452,0.22968593759172737,0.2137876469541069,0.2000158416857439,0.18975368733303327,0.18381919791490992
584;ae5ebaf23180c074cdf42f1a2fad63ff;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7321167245981925,0.7407317175764232,0.7543122971479548,0.7703140624082726,0.7862123530458931,0.7999841583142561,0.8102463126669666,0.8161808020850899
585;dccfa8d35ef2ff9a7f76082590af5595;0.015288628185839762,0.07397431876582002,0.15818311563118437,0.24625766479126496,0.32376518382867864,0.38410639379182016,0.42550642351523826,0.44819342016483377;0.48690456590934034,0.48690456590934034,0.48690456590934034,0.48690456590934034,0.48690456590934034,0.48690456590934034,0.48690456590934034,0.48690456590934034
586;2fb4e5c363ff093942af87a6c32c96a3;0.3670364227695008,0.3449301992667631,0.30572257817087833,0.2510583437870087,0.18484168351847363,0.11456400434301431,0.051835782897104686,0.010476030953690313;0.4565994248498687,0.4565994248498687,0.4565994248498687,0.4565994248498687,0.4565994248498687,0.4565994248498687,0.4565994248498687,0.4565994248498687
587;8e4bf0a5500a98302081cb56669cebb5;0.4385546360127987,0.39860894611249614,0.3338580655862197,0.25462742706107216,0.17257380472379077,0.09864202425689159,0.041734631398967076,0.008088410960290584;0.485278208402574,0.485278208402574,0.485278208402574,0.485278208402574,0.485278208402574,0.485278208402574,0.485278208402574,0.485278208402574
588;1270814d9e7290c90ab9a163d0282789;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.48059517849930194,0.44246935881882626,0.38178094538523616,0.30933490585565765,0.23633206724368874,0.17225076851946028,0.12398214200703643,0.0958643200639396
589;f57fcf8bd64546b4572d00eaca54139a;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.519404821500698,0.5575306411811736,0.6182190546147638,0.6906650941443422,0.7636679327563112,0.8277492314805396,0.8760178579929635,0.9041356799360603
590;3aba49c94a678a8b512d079154cbccb0;0.0033787536457231078,0.017562131127263122,0.04203269908573846,0.0747613565621519,0.11238653668490622,0.15008771912564836,0.18195236096346365,0.20210352745428153;0.2214117850247651,0.2214117850247651,0.2214117850247651,0.2214117850247651,0.2214117850247651,0.2214117850247651,0.2214117850247651,0.2214117850247651
591;bd1444c069f58e83afb438c8fd45c1a0;0.03928801037364738,0.03928801037364738,0.03928801037364738,0.03928801037364738,0.03928801037364738,0.03928801037364738,0.03928801037364738,0.03928801037364738;0.033783710275599045,0.031013043798057468,0.02640243319536951,0.02055022287504522,0.014230603797410452,0.008296573631059767,0.0035650179307967047,0.000697358402969758
592;b32a4c14746d008d4989bafcc6624db7;0.706453985151982,0.706453985151982,0.706453985151982,0.706453985151982,0.706453985151982,0.706453985151982,0.706453985151982,0.706453985151982;0.02147234181939855,0.10131515666458246,0.20919554215446884,0.31436383762581876,0.4010511561547467,0.4650600668281205,0.5073310946409657,0.5299532364676268
593;2914d73c67043d201afd9ca8312d7246;0.5381101417604648,0.5244401894086944,0.5012306066619721,0.4709094837770579,0.4370328606271126,0.4040952836368346,0.3770103796201106,0.3602259111374231;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
594;e44a4353eaa21bfa7cedf4c72e7229d2;0.46188985823953527,0.4755598105913054,0.49876939333802783,0.529090516222942,0.5629671393728872,0.5959047163631654,0.6229896203798893,0.6397740888625769;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
595;9bf85d152d4e64bf53921e05a323c7f7;0.8622017803205219,0.8291309814525442,0.7665271519764764,0.6696707320856273,0.5343863092635869,0.3635641681237601,0.18021151643786437,0.03886878708159195;0.9623468145925904,0.9623468145925904,0.9623468145925904,0.9623468145925904,0.9623468145925904,0.9623468145925904,0.9623468145925904,0.9623468145925904
596;d62506e7ba8cce20a7862170bfea6e5f;0.021939720899142326,0.10742791100784568,0.23373796402887473,0.3706636716606451,0.4954545899643921,0.5955265717189467,0.665722612180693,0.7047347331332898;0.8267253335884068,0.8267253335884068,0.8267253335884068,0.8267253335884068,0.8267253335884068,0.8267253335884068,0.8267253335884068,0.8267253335884068
597;8203f9d3495db758943b3b4d98a8bc14;0.6109167219670264,0.6109167219670264,0.6109167219670264,0.6109167219670264,0.6109167219670264,0.6109167219670264,0.6109167219670264,0.6109167219670264;0.590704565396642,0.5444961933317726,0.46675105581319243,0.366508564243929,0.25624828074989797,0.1507609281920625,0.06525731652550014,0.012822144730176191
598;67b965d2d19f319f86db9a009e5bd4b2;0.661678825218429,0.6235007854848824,0.555280099217556,0.45906511599969196,0.3407666152124809,0.21306549910968614,0.09716767533591682,0.019740744638951032;0.8063882113411415,0.8063882113411415,0.8063882113411415,0.8063882113411415,0.8063882113411415,0.8063882113411415,0.8063882113411415,0.8063882113411415
599;e5039938d01e617ebaad2099504868da;0.34710775539966165,0.32564559256727027,0.28775976143782217,0.23531811555748783,0.17237883323777858,0.10627054188325745,0.04785580421813641,0.009641596651482183;0.4523430478880471,0.4523430478880471,0.4523430478880471,0.4523430478880471,0.4523430478880471,0.4523430478880471,0.4523430478880471,0.4523430478880471
600;7874086632e3c4948f141e8b1f574016;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.4899258130549734,0.4791621691583063,0.4603658419750859,0.4347692336519793,0.404677101461164,0.3737845004786763,0.3470766711541167,0.32989562647937465
601;2c0deb9af5e46436063c7f429b733493;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.5100741869450265,0.5208378308416937,0.539634158024914,0.5652307663480207,0.595322898538836,0.6262154995213236,0.6529233288458831,0.6701043735206252
602;15ebaf9cbe725f1d21e10f8e539a7124;0.9502527738075733,0.9038124282217828,0.8357062932960817,0.7625551856144167,0.6964938809295887,0.6439311064753258,0.6072777443734424,0.5869841100856072;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
603;4b64500dfb4d49133a005bb62f3a6432;0.0497472261924266,0.09618757177821712,0.16429370670391813,0.2374448143855833,0.3035061190704113,0.3560688935246742,0.3927222556265575,0.4130158899143926;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
604;0a812b94b74766642d97808a8759f1e5;0.6471261497481999,0.6471261497481999,0.6471261497481999,0.6471261497481999,0.6471261497481999,0.6471261497481999,0.6471261497481999,0.6471261497481999;0.008630587407607984,0.0434116207830499,0.09841720723144144,0.16350910258436885,0.2284817962278849,0.28500874151741507,0.3272787553780982,0.35178118989993234
605;5b32f8c5a1f73f3081c5df5d606f0d62;0.8416535584408255,0.8113391046173373,0.7613841529820033,0.6988443702197218,0.632375849577167,0.570947298728243,0.5226350197176398,0.4936379770023176;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
606;3057447027985ee9f7a20c73d39a0c4c;0.1583464415591746,0.1886608953826628,0.2386158470179965,0.30115562978027816,0.36762415042283275,0.429052701271757,0.47736498028236013,0.5063620229976824;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
607;0fb002126562af441bcbb5cf7e8708ec;0.12024734260016309,0.12024734260016309,0.12024734260016309,0.12024734260016309,0.12024734260016309,0.12024734260016309,0.12024734260016309,0.12024734260016309;0.0017721664127625394,0.009010013515515497,0.020780507482835154,0.03524769736142537,0.05030576171148986,0.06393954308063231,0.07447687625134107,0.0807247197643957
